Date,Anchor_Asset,External_Flow,Calculated_Asset,Prev_Asset,Daily_Return,Cumulative_TWR,Invested_Principal,Simple_Return,Peak,Drawdown
2026-01-07,,0.0,31258781.0,31173514.0,0.0027352386388008743,0.13006718285315189,26050234.0,0.19994242662081274,31643815.0,-0.012167749053013993
2026-01-08,,0.0,31344048.0,31258781.0,0.002727777516340124,0.1331497547064926,26050234.0,0.2032156025930516,31643815.0,-0.009473162448965145
2026-01-09,,0.0,31429315.0,31344048.0,0.0027203569877125577,0.13623232655983308,26050234.0,0.20648877856529047,31643815.0,-0.006778575844916297
2026-01-10,,0.0,31514582.0,31429315.0,0.0027129767225280155,0.1393148984131738,26050234.0,0.20976195453752933,31643815.0,-0.004083989240867449
2026-01-11,,0.0,31599849.0,31514582.0,0.002705636393971478,0.1423974702665145,26050234.0,0.2130351305097682,31643815.0,-0.001389402636818601
2026-01-12,,0.0,31685116.0,31599849.0,0.002698335678755992,0.1454800421198552,26050234.0,0.21630830648200705,31685116.0,0.0
2026-01-13,,0.0,31770383.0,31685116.0,0.002691074257073822,0.1485626139731957,26050234.0,0.2195814824542459,31770383.0,0.0
2026-01-14,,-100000.0,31755650.0,31770383.0,0.002692326139535517,0.15165491912168894,25950234.0,0.2237134354934911,31770383.0,-0.0004637337862750978
2026-01-15,,0.0,31840917.0,31755650.0,0.0026850969827416638,0.15474722427018217,25950234.0,0.22699922474687506,31840917.0,0.0
2026-01-16,,0.0,31926185.0,31840917.0,0.0026779379500909695,0.1578395656848175,25950234.0,0.2302850525355571,31926185.0,0.0
2026-01-17,,0.0,32011452.0,31926185.0,0.0026707544293187446,0.16093187083331073,25950234.0,0.23357084178894105,32011452.0,0.0
2026-01-18,,0.0,32096719.0,32011452.0,0.0026636404996562835,0.16402417598180397,25950234.0,0.23685663104232502,32096719.0,0.0
2026-01-19,,-277572.0,31904414.0,32096719.0,0.0026797387120403027,0.16714345662793328,25672662.0,0.2427388324592128,32096719.0,-0.00599142236313936
2026-01-20,,0.0,31989681.0,31904414.0,0.0026725769042490466,0.1702627372740626,25672662.0,0.2460601475608568,32096719.0,-0.003334857995921639
2026-01-21,,0.0,32074948.0,31989681.0,0.0026654532753858096,0.1733820179201917,25672662.0,0.2493814626625006,32096719.0,-0.0006782936287039183
2026-01-22,,0.0,32160215.0,32074948.0,0.0026583675209699287,0.1765012985663208,25672662.0,0.2527027777641446,32160215.0,0.0
2026-01-23,,0.0,32245482.0,32160215.0,0.0026513193397494916,0.17962057921245012,25672662.0,0.2560240928657884,32245482.0,0.0
2026-01-24,,0.0,32330749.0,32245482.0,0.002644308433658926,0.1827398598585792,25672662.0,0.25934540796743244,32330749.0,0.0
2026-01-25,,0.0,32416016.0,32330749.0,0.0026373345077777,0.1858591405047083,25672662.0,0.26266672306907646,32416016.0,0.0
2026-01-26,,0.0,32501283.0,32416016.0,0.0026303972702876877,0.18897842115083763,25672662.0,0.26598803817072025,32501283.0,0.0
2026-01-27,,0.0,32586550.0,32501283.0,0.0026234964324332033,0.19209770179696695,25672662.0,0.26930935327236427,32586550.0,0.0
2026-01-28,,0.0,32671817.0,32586550.0,0.002616631708481032,0.19521698244309627,25672662.0,0.27263066837400807,32671817.0,0.0
2026-01-29,,0.0,32757084.0,32671817.0,0.002609802815680462,0.19833626308922536,25672662.0,0.2759519834756521,32757084.0,0.0
2026-01-30,,0.0,32842351.0,32757084.0,0.002603009474225537,0.20145554373535468,25672662.0,0.2792732985772959,32842351.0,0.0
2026-01-31,32927618.0,0.0,32927618.0,32842351.0,0.002596251407215089,0.204574824381484,25672662.0,0.2825946136789399,32927618.0,0.0
2026-02-01,,0.0,33089066.0,32927618.0,0.004903118105901161,0.21048099701282164,25672662.0,0.2888833265518005,33089066.0,0.0
2026-02-02,,0.0,33250514.0,33089066.0,0.004879194837352108,0.2163871696441595,25672662.0,0.2951720394246611,33250514.0,0.0
2026-02-03,,0.0,33411961.0,33250514.0,0.004855473813126565,0.22229330569298988,25672662.0,0.30146071334558133,33411961.0,0.0
2026-02-04,,-144986.0,33428423.0,33411961.0,0.004853101311435681,0.22822521893780756,25527676.0,0.30949730794138874,33428423.0,0.0
2026-02-05,,0.0,33589871.0,33428423.0,0.004829662470168028,0.23415713218262546,25527676.0,0.3158217379443393,33589871.0,0.0
2026-02-06,,0.0,33751319.0,33589871.0,0.004806448944087993,0.24008904542744336,25527676.0,0.3221461679472899,33751319.0,0.0
2026-02-07,,0.0,33912767.0,33751319.0,0.004783457499838661,0.24602095867226104,25527676.0,0.32847059795024025,33912767.0,0.0
2026-02-08,,0.0,34074215.0,33912767.0,0.00476068496563542,0.2519528719170787,25527676.0,0.3347950279531908,34074215.0,0.0
2026-02-09,,6.0,34235668.0,34074215.0,0.00473809804778802,0.25788474737543154,25527682.0,0.34111933860661536,34235668.0,0.0
2026-02-10,,0.0,34397116.0,34235668.0,0.004715783550652386,0.2638166595757212,25527682.0,0.34744376712307834,34397116.0,0.0
2026-02-11,34558564.0,0.0,34558564.0,34397116.0,0.004693649316413584,0.26974857177601086,25527682.0,0.3537681956395413,34558564.0,0.0
2026-02-12,,0.0,34558564.0,34558564.0,0.0,0.26974857177601086,25527682.0,0.3537681956395413,34558564.0,0.0
2026-02-13,,0.0,34558564.0,34558564.0,0.0,0.26974857177601086,25527682.0,0.3537681956395413,34558564.0,0.0
2026-02-14,,0.0,34558564.0,34558564.0,0.0,0.26974857177601086,25527682.0,0.3537681956395413,34558564.0,0.0
