Date,466940.KS,TDW,ADMA,TW,LEN,BMI,USLM,LW,FTLF,HMY,EVR,K.TO,IRMD,OPEN,SCHO,NICE,HCC,IGIC,PBR-A,AM,SM,ARIS.TO,ACGL,AMRZ,PL,CPRX,BRK-B,TIMB,3093.T,INVE,FIX,ITRN,494670.KS,Cash
2025-04-16,0.0,4374743.984933579,0.0,0.0,0.0,0.0,783511.4647404402,0.0,0.0,0.0,0.0,0.0,145798.2952762954,0.0,0.0,0.0,2347663.9905722626,727156.7324680444,0.0,0.0,0.0,0.0,1450109.1603335626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489981.4858501405,0.0,0.0,1625346.885825675
2025-04-17,0.0,4604237.897414481,0.0,0.0,0.0,0.0,768788.352097325,0.0,0.0,0.0,0.0,0.0,143963.18909921125,0.0,0.0,0.0,2428486.1489215586,725330.203760203,0.0,0.0,0.0,0.0,1440067.957464438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471510.092658639,0.0,0.0,1562148.158584144
2025-04-18,0.0,4604237.897414481,0.0,0.0,0.0,0.0,768788.352097325,0.0,0.0,0.0,0.0,0.0,143963.18909921125,0.0,0.0,0.0,2428486.1489215586,725330.203760203,0.0,0.0,0.0,0.0,1440067.957464438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471510.092658639,0.0,0.0,1508505.158584144
2025-04-19,0.0,4604237.897414481,0.0,0.0,0.0,0.0,768788.352097325,0.0,0.0,0.0,0.0,0.0,143963.18909921125,0.0,0.0,0.0,2428486.1489215586,725330.203760203,0.0,0.0,0.0,0.0,1440067.957464438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471510.092658639,0.0,0.0,1454862.158584144
2025-04-20,0.0,4604237.897414481,0.0,0.0,0.0,0.0,768788.352097325,0.0,0.0,0.0,0.0,0.0,143963.18909921125,0.0,0.0,0.0,2428486.1489215586,725330.203760203,0.0,0.0,0.0,0.0,1440067.957464438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471510.092658639,0.0,0.0,1401219.158584144
2025-04-21,0.0,4465855.657829335,0.0,0.0,0.0,0.0,734262.6987870634,0.0,0.0,0.0,0.0,0.0,141210.16006015986,0.0,0.0,0.0,2352211.33617891,699530.2227581386,0.0,0.0,0.0,0.0,1396820.823651608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387858.7432166785,0.0,0.0,1354126.3575181067
2025-04-22,0.0,4568938.008372439,0.0,0.0,0.0,0.0,751890.5140120536,0.0,0.0,0.0,0.0,0.0,145612.01430524234,0.0,0.0,0.0,2407572.4793049158,720583.9177582297,0.0,0.0,0.0,0.0,1453555.7852537837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446825.5770820193,0.0,0.0,1295646.7039113156
2025-04-23,0.0,4627242.825761531,0.0,0.0,0.0,0.0,771036.3469744474,0.0,0.0,0.0,0.0,0.0,148187.0008483436,0.0,0.0,0.0,2452237.3330427334,739536.6155657778,0.0,0.0,0.0,0.0,1454388.5679717828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520230.0709896535,0.0,0.0,1238886.2388457302
2025-04-24,0.0,4883879.466887889,0.0,0.0,0.0,0.0,806073.0330018774,0.0,0.0,0.0,0.0,0.0,149021.71787292324,0.0,0.0,0.0,2490666.6160228243,735441.9074563608,0.0,0.0,0.0,0.0,1445136.4215897378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604771.6053247899,0.0,0.0,1176041.2318435963
2025-04-25,0.0,4938354.690039512,0.0,0.0,0.0,0.0,790656.9801402837,0.0,0.0,0.0,0.0,0.0,149933.13203049824,0.0,0.0,0.0,2443229.139177529,725148.207185125,0.0,0.0,0.0,0.0,1426456.3120467104,0.0,0.0,0.0,0.0,0.0,37723.2585747228,0.0,1699578.8098918498,0.0,0.0,1118045.4709137697
2025-04-26,0.0,4938354.690039512,0.0,0.0,0.0,0.0,790656.9801402837,0.0,0.0,0.0,0.0,0.0,149933.13203049824,0.0,0.0,0.0,2443229.139177529,725148.207185125,0.0,0.0,0.0,0.0,1426456.3120467104,0.0,0.0,0.0,0.0,0.0,37723.2585747228,0.0,1699578.8098918498,0.0,0.0,1064402.4709137697
2025-04-27,0.0,4938354.690039512,0.0,0.0,0.0,0.0,790656.9801402837,0.0,0.0,0.0,0.0,0.0,149933.13203049824,0.0,0.0,0.0,2443229.139177529,725148.207185125,0.0,0.0,0.0,0.0,1426456.3120467104,0.0,0.0,0.0,0.0,0.0,37723.2585747228,0.0,1699578.8098918498,0.0,0.0,1010759.4709137697
2025-04-28,0.0,4994969.935124265,0.0,0.0,0.0,0.0,795811.0815174077,0.0,0.0,0.0,0.0,0.0,149850.601517885,0.0,0.0,0.0,2444197.361748386,735107.3399204761,0.0,0.0,0.0,0.0,1441801.466307275,0.0,0.0,0.0,0.0,0.0,39206.00395045057,0.0,1695230.648387611,0.0,0.0,955301.5615262426
2025-04-29,0.0,5131691.40375058,0.0,0.0,0.0,0.0,805473.535797542,0.0,0.0,0.0,0.0,0.0,151616.21864638012,0.0,0.0,0.0,2430689.150061081,732862.0922391592,0.0,0.0,0.0,0.0,1459270.4805220459,0.0,0.0,0.0,0.0,0.0,39621.76526620798,0.0,1706967.690798562,0.0,0.0,897729.662918441
2025-04-30,0.0,4920399.5687985495,0.0,0.0,0.0,0.0,800770.661062276,0.0,0.0,0.0,0.0,0.0,147487.6299771471,0.0,0.0,0.0,2381366.270599037,713838.3130605156,0.0,0.0,0.0,0.0,1427553.515697864,0.0,0.0,0.0,0.0,0.0,37809.65246719518,0.0,1701399.4565614164,0.0,0.0,852163.931776002
2025-05-01,0.0,5054525.918030739,0.0,0.0,0.0,0.0,834875.4337692261,0.0,0.0,0.0,0.0,0.0,148207.73460388184,0.0,0.0,0.0,2249643.399620056,711027.7638196945,0.0,0.0,0.0,0.0,1404344.2588233948,0.0,0.0,0.0,0.0,0.0,37091.303866711445,0.0,1779870.0743865967,0.0,0.0,691533.1130797006
2025-05-02,0.0,5247515.044561688,0.0,0.0,0.0,0.0,857073.496773446,0.0,0.0,0.0,0.0,0.0,150884.82296032365,0.0,0.0,0.0,2366449.5256921207,760132.1003555297,0.0,0.0,0.0,0.0,1459898.556156951,0.0,0.0,0.0,0.0,0.0,37517.72893182747,0.0,1854354.4830531478,0.0,0.0,521935.24151496403
2025-05-03,0.0,5247515.044561688,0.0,0.0,0.0,0.0,857073.496773446,0.0,0.0,0.0,0.0,0.0,150884.82296032365,0.0,0.0,0.0,2366449.5256921207,760132.1003555297,0.0,0.0,0.0,0.0,1459898.556156951,0.0,0.0,0.0,0.0,0.0,37517.72893182747,0.0,1854354.4830531478,0.0,0.0,361772.24151496403
2025-05-04,0.0,5247515.044561688,0.0,0.0,0.0,0.0,857073.496773446,0.0,0.0,0.0,0.0,0.0,150884.82296032365,0.0,0.0,0.0,2366449.5256921207,760132.1003555297,0.0,0.0,0.0,0.0,1459898.556156951,0.0,0.0,0.0,0.0,0.0,37517.72893182747,0.0,1854354.4830531478,0.0,0.0,201609.24151496403
2025-05-05,0.0,5051357.820097271,0.0,0.0,0.0,0.0,833194.1056895535,0.0,0.0,0.0,0.0,0.0,143860.50403505377,0.0,0.0,0.0,2306269.0930547123,757198.1724029509,0.0,0.0,0.0,0.0,1424611.83503888,0.0,0.0,0.0,0.0,0.0,36771.58702596277,0.0,1820923.6741987914,0.0,0.0,49368.2084568236
2025-05-06,0.0,5252635.90607064,0.0,0.0,0.0,0.0,810360.1611409094,0.0,0.0,0.0,0.0,0.0,137878.75829997472,0.0,0.0,0.0,2280199.1691229586,733378.5281239254,0.0,0.0,0.0,0.0,1405980.5050048828,0.0,0.0,0.0,0.0,0.0,36379.286134913564,0.0,1763018.8285002038,0.0,0.0,0.0
2025-05-07,0.0,5149682.317518052,0.0,0.0,0.0,0.0,799819.8676184714,0.0,0.0,0.0,0.0,0.0,137891.8600355722,0.0,0.0,0.0,2196528.5932370834,670036.8715116922,0.0,140022.79971596226,0.0,0.0,1401701.8011339605,0.0,0.0,0.0,0.0,0.0,38151.25104051456,0.0,1776646.2419911623,0.0,0.0,0.0
2025-05-08,0.0,5459701.375915203,0.0,0.0,0.0,0.0,831482.6007340103,0.0,0.0,0.0,0.0,0.0,144711.51895932853,0.0,0.0,0.0,2205723.5532193445,663922.23093668,0.0,142316.50421898812,0.0,0.0,1453405.169506371,0.0,0.0,0.0,0.0,0.0,39048.88558265101,0.0,1834956.6038534045,0.0,0.0,0.0
2025-05-09,0.0,5528010.3431135155,0.0,0.0,0.0,0.0,831522.2585585788,0.0,0.0,0.0,0.0,0.0,143154.97503956594,0.0,0.0,0.0,2218036.263535358,669949.5873387237,0.0,145072.02519143047,0.0,0.0,1459919.7577487333,0.0,0.0,0.0,0.0,0.0,38637.20787081448,0.0,1825645.7147288471,0.0,0.0,0.0
2025-05-10,0.0,5528010.3431135155,0.0,0.0,0.0,0.0,831522.2585585788,0.0,0.0,0.0,0.0,0.0,143154.97503956594,0.0,0.0,0.0,2218036.263535358,669949.5873387237,0.0,145072.02519143047,0.0,0.0,1459919.7577487333,0.0,0.0,0.0,0.0,0.0,38637.20787081448,0.0,1825645.7147288471,0.0,0.0,0.0
2025-05-11,0.0,5528010.3431135155,0.0,0.0,0.0,0.0,831522.2585585788,0.0,0.0,0.0,0.0,0.0,143154.97503956594,0.0,0.0,0.0,2218036.263535358,669949.5873387237,0.0,145072.02519143047,0.0,0.0,1459919.7577487333,0.0,0.0,0.0,0.0,0.0,38637.20787081448,0.0,1825645.7147288471,0.0,0.0,0.0
2025-05-12,0.0,5674086.992240965,142656.14231555955,0.0,0.0,0.0,1522990.3753610225,0.0,0.0,0.0,0.0,0.0,144217.62426709477,0.0,0.0,0.0,2250032.541756055,662336.4455031222,0.0,145132.4967623041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37114.59744333476,0.0,1885199.7212202586,0.0,0.0,0.0
2025-05-13,0.0,5710495.203279764,140753.3789702109,0.0,0.0,0.0,1597954.7552363947,0.0,0.0,0.0,0.0,0.0,148211.5824067779,0.0,0.0,0.0,2387320.5719085876,692201.1650374671,0.0,149245.9588956926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37590.605555704795,0.0,1970001.3477464542,0.0,0.0,0.0
2025-05-14,0.0,5723825.897369385,137847.5951385498,0.0,0.0,0.0,1605998.3510742188,0.0,0.0,0.0,0.0,0.0,144533.16137695312,0.0,0.0,0.0,2337422.011871338,702754.1657409668,0.0,150457.47583007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38505.81036105985,0.0,1979614.0217285156,0.0,0.0,0.0
2025-05-15,0.0,6135507.994815096,135103.68114978774,0.0,0.0,0.0,1577793.2908872832,0.0,0.0,0.0,0.0,0.0,149044.35098558664,0.0,0.0,0.0,2299074.7282208735,697284.2400819431,0.0,151709.25553757278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38467.0012601919,0.0,1950069.9661401585,0.0,0.0,7426595.490921505
2025-05-16,0.0,6078937.054357007,137536.62465329748,0.0,0.0,0.0,1592593.8585370146,0.0,0.0,0.0,0.0,0.0,148089.81366493553,0.0,0.0,0.0,2367931.1335492507,697678.6798936967,0.0,151476.67485181242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97462.45947830088,0.0,1973628.2230668515,0.0,0.0,7259928.477947833
2025-05-17,0.0,6078937.054357007,137536.62465329748,0.0,0.0,0.0,1592593.8585370146,0.0,0.0,0.0,0.0,0.0,148089.81366493553,0.0,0.0,0.0,2367931.1335492507,697678.6798936967,0.0,151476.67485181242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97462.45947830088,0.0,1973628.2230668515,0.0,0.0,7099765.477947833
2025-05-18,0.0,6078937.054357007,137536.62465329748,0.0,0.0,0.0,1592593.8585370146,0.0,0.0,0.0,0.0,0.0,148089.81366493553,0.0,0.0,0.0,2367931.1335492507,697678.6798936967,0.0,151476.67485181242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97462.45947830088,0.0,1973628.2230668515,0.0,0.0,6939602.477947833
2025-05-19,0.0,6865070.297141841,141141.22772632982,0.0,0.0,0.0,2195823.109897594,0.0,0.0,0.0,0.0,0.0,149032.21888076887,0.0,0.0,0.0,3601396.6380919246,686929.1215700512,0.0,1358616.309239368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98039.338102662,0.0,1967956.2610162385,0.0,0.0,6782678.478333224
2025-05-20,0.0,6895317.528294576,141909.81869806303,0.0,0.0,0.0,2164783.553396277,0.0,0.0,0.0,0.0,0.0,145956.8845389057,0.0,0.0,0.0,3604348.112329781,685676.5909574032,0.0,1345733.8392019635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131784.88021577615,0.0,1964156.1655444354,0.0,0.0,6617545.626822818
2025-05-21,0.0,6695312.539864352,140108.64187928382,0.0,0.0,0.0,2172758.544727452,0.0,0.0,0.0,0.0,0.0,146176.4746865891,0.0,0.0,0.0,3591980.5080206394,670128.5179802757,0.0,1331147.2736537643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136798.79341372394,0.0,1939552.7991930842,0.0,0.0,6462575.906580836
2025-05-22,0.0,6713833.904820764,138485.0854752655,0.0,0.0,0.0,2149896.441171812,0.0,0.0,0.0,0.0,0.0,141675.6843143087,0.0,0.0,0.0,3310589.4801176246,653643.9233992617,0.0,1308161.8754906813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133717.75991604629,0.0,1900895.7439014874,0.0,0.0,6311069.101392748
2025-05-23,0.0,6867966.897113493,141034.81103719329,0.0,0.0,0.0,2121904.9954298325,0.0,0.0,0.0,0.0,0.0,139204.6530899629,0.0,0.0,0.0,3364269.7481046086,661211.7214715565,0.0,1325948.7095441166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133982.62567537068,0.0,1949532.965150915,0.0,0.0,6148713.873382952
2025-05-24,0.0,6867966.897113493,141034.81103719329,0.0,0.0,0.0,2121904.9954298325,0.0,0.0,0.0,0.0,0.0,139204.6530899629,0.0,0.0,0.0,3364269.7481046086,661211.7214715565,0.0,1325948.7095441166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133982.62567537068,0.0,1949532.965150915,0.0,0.0,5988550.873382952
2025-05-25,0.0,6867966.897113493,141034.81103719329,0.0,0.0,0.0,2121904.9954298325,0.0,0.0,0.0,0.0,0.0,139204.6530899629,0.0,0.0,0.0,3364269.7481046086,661211.7214715565,0.0,1325948.7095441166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133982.62567537068,0.0,1949532.965150915,0.0,0.0,5828387.873382952
2025-05-26,0.0,7000791.691380404,139338.93152646255,0.0,0.0,0.0,2096390.0521402806,0.0,0.0,0.0,0.0,0.0,137530.78039684892,0.0,0.0,0.0,3446920.2270694524,653260.9510025345,0.0,1310004.778877221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134131.62736399192,0.0,1926090.7171925604,0.0,0.0,5670705.243050244
2025-05-27,0.0,7350664.684484247,136057.5383969117,0.0,0.0,0.0,2155626.2497060234,0.0,0.0,0.0,0.0,0.0,141810.31779712066,0.0,0.0,0.0,3683555.6593576446,653456.0514504206,0.0,1336476.535452786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133746.78093291493,0.0,1987768.8936629333,0.0,0.0,5498240.288758997
2025-05-28,0.0,7333045.762275383,134111.7463365174,0.0,0.0,0.0,2139638.461353248,0.0,0.0,0.0,0.0,0.0,140091.31942868233,0.0,0.0,0.0,3577391.339898318,652381.1069135983,0.0,1333822.973930684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130221.96516774036,0.0,1962607.2887479663,0.0,0.0,5340398.035947859
2025-05-29,0.0,7353430.163796386,135780.36073059076,0.0,0.0,0.0,2119267.3660191335,0.0,0.0,0.0,0.0,0.0,157526.1328569036,0.0,0.0,0.0,3547457.670493193,660923.8896597452,0.0,1333365.7691202653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126472.72171682795,0.0,1968747.1254083142,0.0,0.0,5180318.800198641
2025-05-30,0.0,7074467.556341579,135944.67643616488,0.0,0.0,0.0,2108192.01076339,0.0,0.0,0.0,0.0,0.0,156457.48409305047,0.0,0.0,0.0,3473494.352600567,663082.2505287062,0.0,1324626.595534131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127211.69572717627,0.0,1961713.8179945983,0.0,0.0,5027912.559980638
2025-05-31,0.0,7074467.556341579,135944.67643616488,0.0,0.0,0.0,2108192.01076339,0.0,0.0,0.0,0.0,0.0,156457.48409305047,0.0,0.0,0.0,3473494.352600567,663082.2505287062,0.0,1324626.595534131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127211.69572717627,0.0,1961713.8179945983,0.0,0.0,4867749.559980638
2025-06-01,0.0,7074467.556341579,135944.67643616488,0.0,0.0,0.0,2108192.01076339,0.0,0.0,0.0,0.0,0.0,156457.48409305047,0.0,0.0,0.0,3473494.352600567,663082.2505287062,0.0,1324626.595534131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127211.69572717627,0.0,1961713.8179945983,0.0,0.0,4845273.559980638
2025-06-02,0.0,7233058.909337511,141170.27961119078,0.0,0.0,0.0,2112147.3080522753,0.0,0.0,0.0,0.0,0.0,157534.21693421714,0.0,0.0,0.0,3475870.362265371,665814.1763271522,0.0,1350756.902582612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123266.1773995586,0.0,1973532.9486644939,0.0,0.0,4819083.718825616
2025-06-03,0.0,7643930.862752185,140771.94920622278,0.0,0.0,0.0,2204227.7414060896,0.0,0.0,0.0,0.0,0.0,162287.98159707338,0.0,0.0,0.0,3534651.5918476507,657244.3319918099,0.0,1336471.7624740605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120616.00398212345,0.0,2046222.6452347264,0.0,0.0,4786066.1295080595
2025-06-04,999310.005859375,7540261.126367804,140045.2344964142,0.0,0.0,0.0,2182125.507715987,0.0,0.0,0.0,0.0,0.0,165172.96494741552,0.0,0.0,0.0,3638771.735272564,650876.8137828615,0.0,1313964.6525492836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121163.54475404334,0.0,2056305.7085986063,0.0,1047316.64453125,2744881.0611243956
2025-06-05,997525.5078125,7472247.722359453,135700.67322678748,0.0,0.0,0.0,2166175.739800846,0.0,0.0,0.0,0.0,0.0,162051.6276149014,0.0,0.0,0.0,3536402.7406097576,645282.5066141565,0.0,1300205.7746619727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118552.93760324665,0.0,2033521.7426610142,0.0,1043364.521484375,2725787.5055509917
2025-06-06,997525.5078125,7647654.174417574,139586.38666549698,0.0,0.0,0.0,2152118.071299456,0.0,0.0,0.0,0.0,0.0,161647.02702180855,0.0,0.0,0.0,3583619.443693109,650624.3617479745,0.0,1307901.8841010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116670.68383145751,0.0,2069932.2104373872,0.0,1043364.521484375,2698420.7274877876
2025-06-07,997525.5078125,7647654.174417574,139586.38666549698,0.0,0.0,0.0,2152118.071299456,0.0,0.0,0.0,0.0,0.0,161647.02702180855,0.0,0.0,0.0,3583619.443693109,650624.3617479745,0.0,1307901.8841010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116670.68383145751,0.0,2069932.2104373872,0.0,1043364.521484375,2675944.7274877876
2025-06-08,997525.5078125,7647654.174417574,139586.38666549698,0.0,0.0,0.0,2152118.071299456,0.0,0.0,0.0,0.0,0.0,161647.02702180855,0.0,0.0,0.0,3583619.443693109,650624.3617479745,0.0,1307901.8841010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116670.68383145751,0.0,2069932.2104373872,0.0,1043364.521484375,2653467.7274877876
2025-06-09,1026672.2890625,8041375.1537656225,141831.47608913016,0.0,0.0,0.0,2088083.3385394514,0.0,0.0,0.0,0.0,0.0,163005.03689897433,0.0,0.0,0.0,3658049.8011385053,645793.5930342264,0.0,1287197.801654214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164528.6955762247,0.0,2039633.5762390494,0.0,1026765.48046875,2615137.757533353
2025-06-10,1032620.29296875,8375863.670813064,141206.55658523552,0.0,0.0,0.0,2031651.900199335,0.0,0.0,0.0,0.0,0.0,160081.37699376605,0.0,0.0,0.0,3587807.5437725186,644662.6784214489,0.0,1263326.5712935547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172293.2251563028,0.0,1976425.827837076,0.0,1058119.12109375,2586201.234865196
2025-06-11,1025779.828125,8533660.991932802,149140.2842570038,0.0,0.0,0.0,2030372.2494548885,0.0,0.0,0.0,0.0,0.0,161442.18856778461,0.0,0.0,0.0,3663066.528949067,642638.3555982797,0.0,1274089.8660925752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173262.5490385387,0.0,2027769.7413953394,0.0,1054166.998046875,2408781.4185418487
2025-06-12,1024887.609375,8560964.183422476,147494.51627672184,0.0,0.0,0.0,2037768.1944610365,0.0,0.0,0.0,0.0,0.0,160444.22842633724,0.0,0.0,0.0,3583388.692134261,671863.7387076057,0.0,1282809.7945876624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171725.78636408783,0.0,2049060.5493634343,0.0,1076035.501953125,2387035.2049282566
2025-06-13,1029051.41796875,8468312.452545203,140445.64996012487,0.0,0.0,0.0,1976869.73095648,0.0,0.0,0.0,0.0,0.0,154875.451996848,0.0,0.0,0.0,3522097.9615209997,648898.7968082167,0.0,1269959.0648447536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165834.59299153648,0.0,1990740.6896200776,0.0,1093951.779296875,2367809.411490135
2025-06-14,1029051.41796875,8468312.452545203,140445.64996012487,0.0,0.0,0.0,1976869.73095648,0.0,0.0,0.0,0.0,0.0,154875.451996848,0.0,0.0,0.0,3522097.9615209997,648898.7968082167,0.0,1269959.0648447536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165834.59299153648,0.0,1990740.6896200776,0.0,1093951.779296875,2345332.411490135
2025-06-15,1029051.41796875,8468312.452545203,140445.64996012487,0.0,0.0,0.0,1976869.73095648,0.0,0.0,0.0,0.0,0.0,154875.451996848,0.0,0.0,0.0,3522097.9615209997,648898.7968082167,0.0,1269959.0648447536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165834.59299153648,0.0,1990740.6896200776,0.0,1093951.779296875,2322856.411490135
2025-06-16,1048086.0234375,8429739.590454102,139244.27889034268,0.0,0.0,0.0,2050637.57614912,0.0,0.0,0.0,0.0,0.0,157579.1850722283,0.0,0.0,0.0,3566719.4137091786,664219.3715989743,0.0,1277374.875439093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170746.39743198524,0.0,2046846.1443071365,0.0,1129257.646484375,2300479.4970259666
2025-06-17,1047788.49609375,8310157.214510627,128242.31962347403,0.0,0.0,0.0,2048320.3895481024,0.0,0.0,0.0,0.0,0.0,155283.36995028704,0.0,0.0,0.0,3538403.3887329176,640610.333565441,0.0,1264198.4447579775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172394.94367730222,0.0,2013294.9541178271,0.0,1137952.337890625,2281253.807531666
2025-06-18,1036189.2890625,9742878.592014313,125142.31920719147,0.0,0.0,0.0,2041889.8065948486,0.0,0.0,0.0,0.0,0.0,159161.5641937256,0.0,0.0,0.0,3619168.6055145264,655345.0056247711,0.0,1288194.6767520905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173477.43777625146,0.0,2062066.474685669,0.0,1141114.119140625,2253300.109433487
2025-06-19,1035892.00390625,9674067.968130112,124258.4817481041,0.0,0.0,0.0,2027468.6362838745,0.0,0.0,0.0,0.0,0.0,158037.46042633057,0.0,0.0,0.0,3593607.653755188,650716.5276784897,0.0,1279096.5977239609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174430.3776830947,0.0,2047502.8034591675,0.0,1131892.4296875,2232643.0595179275
2025-06-20,0.0,9589857.852172852,121952.74272587965,0.0,0.0,0.0,1958068.0886069778,0.0,0.0,0.0,0.0,0.0,157945.27368047088,0.0,0.0,0.0,3310798.5962433517,628402.642792807,0.0,1301358.6682590125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171465.4310375685,0.0,2057802.1394972987,0.0,0.0,4394038.564983781
2025-06-21,0.0,9589857.852172852,121952.74272587965,0.0,0.0,0.0,1958068.0886069778,0.0,0.0,0.0,0.0,0.0,157945.27368047088,0.0,0.0,0.0,3310798.5962433517,628402.642792807,0.0,1301358.6682590125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171465.4310375685,0.0,2057802.1394972987,0.0,0.0,4371561.564983781
2025-06-22,0.0,9589857.852172852,121952.74272587965,0.0,0.0,0.0,1958068.0886069778,0.0,0.0,0.0,0.0,0.0,157945.27368047088,0.0,0.0,0.0,3310798.5962433517,628402.642792807,0.0,1301358.6682590125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171465.4310375685,0.0,2057802.1394972987,0.0,0.0,4349085.564983781
2025-06-23,2997210.83203125,9206946.55034775,122362.1476288489,0.0,0.0,0.0,2000362.9452329502,0.0,0.0,0.0,0.0,0.0,160712.72160202637,0.0,0.0,0.0,3373355.0549513027,640435.5228236457,0.0,1294818.8327498026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167885.9466937196,0.0,2061823.719382301,0.0,0.0,1189817.7265564017
2025-06-24,3083814.99609375,9160408.077070769,121553.1423682021,0.0,0.0,0.0,2018106.8673047237,0.0,0.0,0.0,0.0,0.0,162475.18933822587,0.0,0.0,0.0,3236321.5065632164,657286.2619751953,0.0,1296811.8491345085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169568.01351631293,0.0,2092640.0052530766,0.0,0.0,1170552.0913820192
2025-06-25,3109287.439453125,9725556.060981452,119132.64516025549,0.0,0.0,0.0,2006420.8950341586,0.0,0.0,0.0,0.0,0.0,161288.1124415137,0.0,0.0,0.0,3105195.8008347675,651379.4485155428,0.0,1286255.1170602832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166758.75996866962,0.0,0.0,0.0,0.0,1152514.7205502316
2025-06-26,3085513.78125,10764233.563187392,124846.76010698313,0.0,0.0,0.0,2038048.6314127687,0.0,0.0,0.0,0.0,0.0,162505.09144715965,0.0,0.0,0.0,3191355.738899596,667885.3412372293,0.0,1321471.7519335588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167151.1253496632,0.0,0.0,0.0,0.0,1120426.2151756473
2025-06-27,3091990.529296875,10764858.645526553,122830.60785464477,0.0,0.0,0.0,1997215.1797835715,0.0,0.0,0.0,0.0,0.0,162340.64464881085,0.0,0.0,0.0,3293719.8298016563,675901.1793192057,0.0,1315224.9239416793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165908.53581805946,0.0,0.0,0.0,0.0,1096156.9240089431
2025-06-28,3091990.529296875,10764858.645526553,122830.60785464477,0.0,0.0,0.0,1997215.1797835715,0.0,0.0,0.0,0.0,0.0,162340.64464881085,0.0,0.0,0.0,3293719.8298016563,675901.1793192057,0.0,1315224.9239416793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165908.53581805946,0.0,0.0,0.0,0.0,1073680.9240089431
